,sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,Marital_status,occupation
44842,Male,8,1122,114,1,1,1,5,111,139,2,low_level
25321,Female,9,1131,112,1,1,1,5,111,137,1,low_level
53565,Female,4,1110,125,1,1,1,4,112,132,1,high_level
57416,Female,9,1210,111,1,1,1,2,120,135,1,low_level
20426,Female,7,1210,111,1,1,1,3,111,131,1,high_level
20486,Male,4,1210,111,1,1,1,3,112,132,1,high_level
10761,Female,8,1122,114,1,1,1,2,111,138,2,high_level
525,Male,6,1210,111,1,1,1,5,111,135,1,low_level
623,Female,9,1122,114,1,1,1,2,111,122,2,low_level
33131,Female,10,1122,114,1,1,1,5,120,138,2,low_level
466,Female,5,1210,111,1,1,1,3,112,133,1,high_level
56037,Female,9,1122,125,1,1,1,3,111,122,2,high_level
50412,Female,8,1122,113,1,1,1,2,111,131,2,high_level
39602,Female,7,1122,114,1,1,1,3,111,139,2,high_level
16097,Female,11,1220,112,1,1,1,5,111,136,2,low_level
26149,Male,8,1122,113,1,1,1,2,111,135,2,low_level
34572,Male,7,1122,125,1,1,1,5,111,122,2,low_level
55031,Male,12,1122,114,1,1,1,2,111,131,2,low_level
16592,Female,7,1121,112,1,1,1,3,111,137,2,high_level
59669,Male,8,1122,125,1,1,1,5,111,122,2,low_level
52307,Female,5,1210,111,1,3,3,4,112,131,1,high_level
12587,Male,11,1140,112,1,1,3,5,120,135,2,low_level
49541,Male,9,1122,125,1,1,1,3,111,131,2,low_level
20291,Female,8,1122,113,1,1,1,3,111,132,2,low_level
31434,Male,6,1210,111,1,1,1,2,111,135,1,low_level
55671,Female,8,1121,112,1,1,1,5,111,135,2,high_level
16952,Female,7,1122,113,1,1,1,2,111,135,2,high_level
48824,Female,10,1122,114,1,1,1,3,111,138,2,low_level
36502,Female,7,1121,112,1,1,1,5,111,136,2,low_level
31845,Male,9,1122,114,1,1,1,5,111,122,2,low_level
15924,Female,10,1121,112,1,1,1,5,111,138,2,low_level
17511,Female,4,1110,125,1,1,1,2,112,138,1,high_level
8364,Female,10,1122,113,1,1,1,2,111,132,2,high_level
41450,Female,4,1210,111,2,1,1,2,111,132,1,high_level
36357,Male,9,1210,111,1,1,1,4,111,135,1,high_level
34469,Female,5,1110,113,1,1,1,3,111,138,1,high_level
57664,Male,11,1140,113,1,1,1,5,111,137,4,low_level
41033,Male,8,1122,114,1,1,1,3,111,124,2,low_level
11698,Male,8,1210,111,1,1,1,3,111,122,4,high_level
19877,Female,5,1131,112,1,1,1,3,111,135,1,high_level
33816,Female,9,1210,111,1,1,1,1,111,122,1,high_level
19546,Male,7,1122,114,1,1,1,5,111,131,2,low_level
38797,Female,11,1122,113,1,1,1,5,111,137,2,low_level
3427,Female,10,1122,113,1,1,1,3,111,138,2,low_level
2536,Female,9,1122,114,1,1,1,3,111,138,2,high_level
59773,Female,6,1122,114,1,1,1,3,111,131,2,high_level
46115,Male,11,1121,112,1,1,1,2,111,131,2,low_level
52809,Male,6,1210,111,1,1,1,3,111,131,1,high_level
17513,Female,7,1132,113,1,1,1,5,111,138,4,low_level
42058,Male,10,1122,113,1,1,1,2,111,122,2,low_level
9560,Male,11,1122,113,1,1,1,4,120,135,2,low_level
11344,Male,8,1122,114,1,1,1,5,111,137,2,low_level
57478,Female,5,1110,113,1,1,1,3,111,138,1,high_level
59125,Female,10,1122,125,1,1,1,3,111,131,2,high_level
50996,Male,6,1122,113,1,2,2,1,111,122,2,high_level
9190,Female,9,1121,112,1,1,1,5,111,138,2,low_level
43991,Male,11,1122,114,1,1,1,3,111,138,2,low_level
56149,Female,9,1122,125,1,1,1,1,111,132,2,high_level
1397,Female,5,1110,126,1,1,1,5,111,137,1,low_level
8245,Male,7,1122,113,1,1,1,5,111,135,2,low_level
19177,Male,11,1121,112,1,1,1,3,111,122,2,high_level
47628,Male,10,1122,114,1,1,1,5,111,136,2,low_level
46009,Male,4,1110,126,1,1,1,2,112,131,1,high_level
26350,Female,5,1121,112,1,1,1,2,111,135,2,high_level
27759,Male,10,1122,114,1,1,1,3,111,136,2,high_level
6538,Male,5,1131,112,1,1,1,5,111,132,1,low_level
31501,Female,15,1210,111,1,1,1,2,111,139,3,high_level
17959,Male,8,1122,114,1,1,1,5,111,134,2,low_level
20267,Male,7,1122,114,1,1,1,5,111,122,2,low_level
6249,Female,7,1121,112,1,1,1,2,111,134,2,high_level
50291,Female,9,1132,125,1,1,3,2,111,135,1,high_level
35357,Male,9,1122,125,1,1,1,3,111,131,2,low_level
41355,Male,9,1122,125,1,1,1,3,111,131,2,high_level
52524,Male,11,1122,113,1,1,1,5,111,135,2,low_level
38908,Male,10,1122,126,1,1,1,5,111,122,2,low_level
23729,Female,6,1121,112,1,1,1,3,111,132,2,low_level
28662,Male,6,1122,125,2,1,1,5,111,122,2,low_level
30961,Female,9,1122,114,1,1,1,3,111,122,2,high_level
11473,Male,10,1122,113,1,1,1,5,111,135,2,low_level
35802,Female,7,1122,114,1,1,1,5,111,138,2,high_level
32754,Female,6,1110,126,1,1,3,1,111,138,1,high_level
4375,Male,10,1122,125,1,1,1,3,111,131,2,low_level
7913,Female,7,1122,125,1,1,1,1,111,138,2,high_level
7699,Male,9,1122,114,1,1,1,5,111,135,2,low_level
12283,Male,9,1122,125,1,1,1,5,111,137,2,low_level
46387,Male,6,1210,111,1,1,1,5,111,135,1,low_level
16104,Female,10,1122,113,1,1,1,3,120,131,2,low_level
55623,Female,11,1210,111,1,1,1,3,111,138,4,low_level
59519,Female,10,1131,112,1,1,1,3,120,131,4,low_level
883,Male,10,1140,112,1,1,1,3,120,135,4,low_level
16504,Female,9,1122,113,1,1,1,5,111,139,2,low_level
16494,Male,10,1210,111,1,1,1,5,111,137,1,low_level
46156,Male,11,1122,113,1,1,1,2,120,111,2,low_level
2122,Female,8,1122,114,1,1,1,5,120,135,2,low_level
2040,Male,8,1122,125,1,1,1,5,120,111,2,low_level
57277,Male,4,1110,125,1,1,1,1,112,131,1,high_level
15243,Female,10,1122,114,1,1,1,5,111,138,2,low_level
22988,Male,8,1122,114,1,1,1,5,111,135,2,low_level
52217,Male,8,1122,113,1,1,1,3,111,139,2,low_level
43404,Female,11,1121,112,1,1,1,5,111,137,2,low_level
49781,Male,7,1132,113,1,1,1,5,111,131,1,low_level
20907,Male,10,1122,114,1,1,1,5,111,137,2,low_level
50442,Female,9,1210,111,1,1,1,3,111,135,1,low_level
42375,Male,9,1122,125,1,1,1,5,111,139,2,low_level
26760,Male,11,1140,113,1,1,1,3,111,135,2,low_level
54838,Female,7,1122,113,1,1,1,3,111,138,2,low_level
9269,Male,7,1121,112,1,1,1,5,111,135,2,low_level
4350,Male,5,1131,112,1,1,1,4,112,135,1,high_level
29036,Male,12,1122,113,1,1,1,5,111,122,2,low_level
16819,Female,5,1131,112,1,1,1,2,111,135,1,high_level
26569,Male,9,1122,125,1,1,1,5,111,135,2,low_level
25025,Male,5,1110,113,1,1,1,3,111,131,1,high_level
28665,Female,7,1121,112,1,1,1,4,111,138,2,high_level
9053,Female,8,1122,114,1,1,1,3,111,136,2,high_level
24933,Female,5,1110,114,1,1,1,3,112,131,1,high_level
31284,Female,10,1121,112,1,1,1,2,111,132,2,high_level
8064,Male,12,1122,113,1,1,1,5,111,131,2,low_level
14255,Male,7,1122,114,1,1,1,3,111,131,2,low_level
10481,Male,10,1122,114,1,1,1,2,111,136,2,low_level
36673,Female,4,1110,113,1,1,1,2,111,131,1,high_level
21978,Male,8,1122,114,1,1,1,2,111,135,2,low_level
32349,Male,7,1122,114,1,1,1,3,111,131,2,high_level
11018,Male,8,1122,114,1,1,1,3,120,135,2,low_level
55803,Male,12,1121,112,1,1,1,5,111,137,2,low_level
14752,Male,8,1122,125,1,1,1,5,111,135,2,low_level
20448,Male,8,1122,114,1,1,1,1,111,131,2,high_level
5014,Male,8,1131,112,1,1,1,5,111,131,1,low_level
41734,Female,10,1140,112,1,1,1,5,111,138,1,low_level
10566,Female,9,1122,114,1,1,1,1,111,131,2,high_level
10815,Male,7,1121,112,1,1,1,5,111,122,2,low_level
22943,Female,8,1122,114,1,1,1,3,111,138,2,high_level
49692,Male,8,1122,113,1,1,1,2,111,138,2,high_level
49145,Male,11,1121,112,1,1,1,3,111,136,2,low_level
51390,Female,9,1132,114,1,1,1,5,111,137,1,low_level
58014,Male,10,1122,125,1,1,1,5,111,136,2,low_level
16752,Female,9,1122,114,1,1,1,3,111,122,2,high_level
25343,Male,11,1122,114,1,1,1,5,111,136,2,low_level
32150,Female,6,1131,112,1,1,1,5,111,138,1,low_level
34142,Male,13,1121,112,1,1,1,5,111,138,2,low_level
25109,Male,6,1131,112,1,1,1,3,111,135,1,low_level
6072,Male,10,1122,114,1,1,1,5,111,135,2,low_level
45859,Male,11,1122,113,1,1,1,3,111,131,2,low_level
46991,Male,6,1210,111,1,1,1,3,111,132,1,high_level
14707,Male,10,1122,113,1,1,1,5,111,135,2,high_level
47414,Female,9,1122,114,1,1,1,2,111,138,2,high_level
19510,Female,11,1121,112,1,2,2,2,111,133,2,high_level
10518,Male,5,1121,113,1,1,3,1,111,132,2,high_level
59080,Male,10,1122,114,1,1,1,3,111,122,2,low_level
44047,Female,5,1110,113,1,1,1,5,111,136,1,low_level
11622,Female,9,1121,112,1,1,1,3,111,136,2,high_level
50685,Male,8,1122,114,1,1,1,3,111,124,2,low_level
18941,Male,9,1122,113,1,1,1,3,120,131,2,low_level
14135,Male,6,1131,112,1,1,1,5,111,122,1,low_level
15559,Female,12,1121,112,1,1,1,1,111,132,2,high_level
41950,Male,10,1122,126,1,1,1,4,120,135,2,low_level
55668,Female,6,1131,112,1,1,1,5,111,137,1,low_level
30012,Male,9,1122,114,1,1,1,1,111,139,2,high_level
2618,Female,11,1122,113,1,1,1,3,120,131,2,low_level
6112,Female,7,1210,111,1,1,1,3,111,135,1,high_level
59739,Female,9,1122,114,1,1,1,3,111,138,2,high_level
45964,Male,11,1121,112,1,1,1,1,111,122,2,high_level
38814,Female,7,1132,113,1,1,1,5,111,135,1,low_level
29254,Female,10,1121,112,1,1,1,2,120,132,2,low_level
33236,Male,7,1122,113,1,1,2,5,111,122,2,low_level
44085,Male,11,1122,113,1,1,1,5,111,133,2,low_level
58191,Female,8,1210,111,1,1,1,4,111,135,1,high_level
5745,Male,4,1110,125,1,1,1,3,112,132,1,high_level
40216,Female,9,1210,111,1,1,1,2,111,138,1,high_level
47260,Female,9,1122,125,1,1,1,5,111,136,2,low_level
22458,Male,12,1121,112,1,1,1,5,120,135,2,low_level
2687,Male,11,1122,113,1,1,1,3,111,131,2,low_level
49564,Female,5,1110,113,1,1,1,3,112,135,1,high_level
10588,Male,8,1210,111,1,1,1,5,111,138,1,low_level
57847,Male,10,1122,113,1,1,1,3,120,111,2,low_level
59124,Female,8,1122,125,1,1,1,2,111,131,2,high_level
47406,Female,9,1122,113,1,3,3,5,111,135,2,high_level
12896,Male,8,1131,112,1,1,1,2,111,137,1,high_level
10901,Male,8,1122,113,1,1,1,3,111,135,2,high_level
7653,Female,12,1122,113,1,1,1,2,111,132,2,low_level
23517,Male,9,1122,125,1,1,1,3,120,111,2,low_level
36308,Female,5,1110,114,1,1,1,3,112,131,1,high_level
56155,Female,6,1210,111,1,1,1,5,111,133,1,low_level
4583,Male,10,1210,111,1,1,1,3,111,136,1,low_level
52402,Male,12,1121,112,1,1,1,5,111,136,2,low_level
18286,Male,11,1122,113,1,1,1,2,111,122,2,low_level
48491,Female,8,1122,126,1,1,1,3,111,136,2,high_level
41652,Male,9,1122,125,1,1,1,3,111,111,2,low_level
51689,Male,7,1121,112,1,1,1,3,111,131,2,high_level
1685,Female,7,1122,114,1,1,1,5,111,133,2,low_level
23315,Female,10,1122,113,1,1,1,2,111,131,2,high_level
35704,Female,12,1122,113,1,1,1,5,111,137,2,low_level
44801,Female,12,1121,112,1,1,1,2,111,138,2,high_level
51194,Female,8,1110,112,1,1,1,2,111,135,1,high_level
35338,Female,6,1122,113,1,1,1,3,111,124,2,high_level
37154,Female,5,1131,112,2,1,1,3,111,132,1,high_level
8699,Female,9,1140,112,1,1,1,2,111,131,3,high_level
36682,Female,5,1110,113,1,1,1,4,111,131,1,high_level
45440,Male,7,1131,112,1,1,1,1,111,139,1,high_level
30877,Male,11,1122,113,1,1,1,5,111,137,2,low_level
35385,Female,8,1122,125,1,1,3,4,111,139,2,high_level
55414,Female,6,1220,112,1,1,1,5,111,138,1,low_level
30466,Male,12,1121,112,1,1,1,5,111,135,2,low_level
53441,Female,6,1122,114,1,1,1,5,111,137,2,low_level
43980,Female,8,1131,112,1,1,1,3,111,138,1,high_level
59310,Male,9,1122,113,1,1,1,2,111,133,2,low_level
28301,Male,9,1210,111,2,1,1,5,111,135,2,low_level
44965,Female,12,1122,114,1,1,1,3,111,138,2,high_level
56210,Female,11,1121,112,1,1,1,1,111,132,2,high_level
58081,Male,11,1122,114,1,1,1,3,111,131,2,low_level
15962,Female,8,1122,114,1,1,1,5,111,136,2,low_level
26780,Male,7,1122,114,1,1,1,3,111,131,2,low_level
23520,Male,8,1110,113,1,1,1,1,120,111,1,low_level
37928,Male,5,1110,114,1,1,1,5,111,137,1,low_level
52584,Female,9,1131,112,1,1,3,5,120,135,1,low_level
25483,Male,11,1122,113,1,1,1,5,111,137,2,low_level
25531,Female,9,1122,114,1,1,3,5,111,135,2,low_level
17844,Female,4,1110,114,1,1,1,2,112,131,1,high_level
19993,Male,8,1121,112,1,1,1,2,111,133,2,high_level
24492,Male,8,1110,113,1,1,1,2,111,131,1,high_level
2303,Female,9,1122,125,1,1,1,2,111,133,2,high_level
18151,Female,11,1122,114,1,1,1,4,120,131,2,low_level
1083,Female,8,1122,114,1,1,1,1,111,135,2,high_level
3443,Female,7,1122,113,1,1,1,2,111,135,2,high_level
32313,Female,9,1121,112,1,1,1,2,111,138,2,high_level
21639,Male,10,1122,114,1,1,1,3,111,135,2,high_level
35160,Male,8,1210,111,1,1,1,3,111,122,1,low_level
52903,Male,10,1122,114,1,1,1,5,111,136,2,low_level
29115,Female,9,1122,125,1,1,1,5,120,138,2,low_level
37541,Male,9,1121,112,1,1,1,5,111,122,2,low_level
13251,Male,12,1131,112,1,1,1,3,111,135,4,high_level
46346,Female,7,1131,112,1,1,1,2,111,131,1,high_level
59347,Male,7,1131,112,1,1,1,5,120,135,1,low_level
36040,Female,8,1210,111,1,1,1,3,111,134,1,high_level
2963,Male,10,1122,113,1,1,1,2,111,122,2,low_level
50621,Female,6,1140,112,1,1,1,3,111,138,1,high_level
22141,Male,7,1131,112,1,1,1,3,120,139,1,low_level
6789,Female,7,1131,112,1,1,1,5,111,136,1,low_level
48603,Female,5,1110,113,1,1,1,2,120,131,1,low_level
26580,Female,7,1131,112,1,1,1,5,111,137,1,low_level
42197,Female,12,1121,112,1,1,1,3,111,139,2,high_level
22899,Male,6,1131,112,1,1,1,5,111,137,1,low_level
45362,Male,4,1110,126,1,1,1,3,112,132,1,high_level
16318,Male,8,1122,114,1,1,1,3,111,131,2,high_level
50229,Female,11,1121,112,1,1,1,3,111,137,2,low_level
8232,Female,11,1131,112,1,1,1,5,111,136,4,low_level
41518,Male,11,1121,112,1,1,1,5,111,135,2,low_level
48227,Male,9,1122,114,1,1,1,5,111,135,2,low_level
42772,Female,11,1122,113,1,1,1,5,120,131,2,low_level
30241,Male,5,1110,114,1,1,1,3,111,133,1,high_level
37406,Female,10,1210,111,1,1,1,5,111,135,1,low_level
52086,Male,8,1122,114,1,1,1,5,111,138,2,low_level
57521,Male,6,1210,111,1,1,3,1,111,131,1,low_level
46000,Male,8,1132,113,1,1,1,3,120,111,1,low_level
14218,Male,10,1122,114,1,1,1,2,111,136,2,high_level
9998,Male,8,1131,112,1,1,1,3,120,131,1,low_level
1441,Female,7,1122,113,1,1,3,3,111,138,2,high_level
28100,Male,13,1122,113,1,1,1,2,120,111,2,low_level
4991,Female,5,1210,111,1,1,1,3,111,138,1,high_level
57949,Female,5,1210,111,1,1,1,3,111,135,1,high_level
54922,Male,6,1121,112,1,1,1,2,111,136,2,high_level
25744,Male,7,1210,111,1,1,1,3,120,111,1,low_level
1955,Male,10,1122,126,1,1,1,2,111,131,2,high_level
40628,Female,7,1140,113,1,1,1,1,111,135,4,high_level
34097,Male,7,1110,114,1,1,1,3,111,132,1,low_level
23313,Male,10,1122,114,1,1,1,3,111,122,2,low_level
9436,Male,5,1210,111,1,1,1,3,111,136,1,high_level
48533,Female,10,1121,112,1,1,1,2,111,138,2,high_level
59536,Female,9,1122,125,1,1,1,3,120,131,2,low_level
42107,Male,11,1122,113,1,1,1,5,111,137,2,low_level
34812,Male,5,1110,125,1,1,1,3,111,124,1,low_level
8206,Female,11,1121,112,1,1,1,3,111,138,2,low_level
5147,Male,8,1210,111,1,1,1,5,111,135,1,low_level
57019,Female,6,1122,113,1,1,1,5,111,134,2,low_level
57345,Male,8,1122,114,2,1,1,5,111,133,2,low_level
30368,Male,10,1131,112,1,1,1,2,111,133,1,high_level
25437,Male,9,1122,126,1,1,1,3,111,137,2,low_level
50670,Female,11,1121,112,1,1,1,3,111,136,2,high_level
10265,Female,10,1122,113,1,1,1,1,111,138,2,high_level
58041,Female,7,1122,113,1,1,1,3,111,138,2,low_level
28890,Female,6,1131,112,1,1,1,5,112,138,1,low_level
35641,Male,8,1210,111,1,1,1,2,111,131,1,high_level
11647,Female,10,1210,111,1,1,1,5,111,137,1,low_level
21343,Male,10,1210,111,1,1,1,5,111,137,1,low_level
29777,Female,8,1122,113,1,1,1,2,111,138,2,high_level
36529,Male,4,1110,112,1,1,1,1,112,131,1,high_level
20072,Female,8,1131,112,1,1,1,5,111,138,1,low_level
47760,Female,8,1122,114,1,1,1,5,111,131,2,high_level
41411,Male,7,1122,114,1,1,3,3,111,131,2,high_level
15329,Male,8,1131,112,1,1,1,3,111,122,1,low_level
9254,Female,12,1121,112,1,1,1,1,111,135,2,high_level
1611,Male,11,1122,114,1,1,1,3,111,131,2,high_level
6414,Male,4,1110,126,1,1,3,2,112,111,1,high_level
29962,Female,8,1210,111,1,1,1,3,111,122,1,high_level
58775,Male,7,1131,112,1,1,1,5,111,135,1,low_level
32910,Female,8,1132,114,1,1,1,2,111,135,1,high_level
25574,Female,7,1122,113,1,1,1,3,111,136,2,high_level
57852,Female,9,1121,112,2,1,1,5,111,137,2,low_level
19505,Female,10,1122,125,1,1,1,5,111,138,2,low_level
6679,Male,15,1210,111,1,1,1,3,111,135,3,low_level
16986,Female,7,1122,113,1,1,1,3,111,135,2,low_level
51752,Female,10,1122,114,1,1,1,2,120,111,2,low_level
13036,Male,8,1122,113,1,2,2,5,111,134,2,low_level
6041,Male,4,1110,125,1,1,1,2,112,131,1,high_level
55542,Male,6,1210,111,1,1,1,5,111,135,1,low_level
33641,Female,9,1122,125,1,1,2,2,111,135,2,high_level
31242,Male,12,1121,112,1,1,1,1,111,122,2,high_level
44474,Female,5,1110,114,1,1,1,3,111,139,1,high_level
30583,Female,6,1110,114,1,1,1,3,111,138,1,high_level
9689,Male,8,1110,112,1,1,1,2,111,122,1,low_level
30929,Female,9,1122,114,1,1,1,3,111,135,2,high_level
21412,Male,5,1110,114,1,1,1,3,111,131,1,low_level
5412,Male,9,1122,126,1,1,1,3,111,122,2,low_level
53210,Female,6,1110,113,1,1,1,3,111,132,1,high_level
27983,Female,4,1110,126,1,1,1,2,112,131,1,high_level
30387,Male,10,1210,111,1,1,1,3,111,137,1,high_level
41828,Male,12,1121,112,1,1,1,5,111,136,2,low_level
45868,Female,9,1122,113,1,1,1,5,111,138,2,low_level
22081,Female,6,1131,112,1,1,1,5,111,138,1,low_level
57333,Female,8,1122,113,1,2,3,4,111,138,2,low_level
56144,Female,11,1122,113,1,1,1,5,111,138,2,low_level
40762,Female,10,1132,113,1,1,1,5,111,137,1,low_level
32759,Female,11,1121,112,1,1,1,5,111,139,2,low_level
15690,Male,12,1121,112,1,1,1,3,111,122,2,low_level
14159,Male,4,1110,114,1,1,1,1,112,131,1,high_level
26190,Male,9,1122,114,1,1,1,3,111,139,2,low_level
16969,Female,10,1122,113,1,1,2,1,111,138,2,high_level
5437,Male,9,1122,125,1,1,1,5,111,134,2,low_level
49301,Female,6,1131,112,2,1,1,3,111,135,1,high_level
23756,Male,11,1122,113,1,1,1,2,111,139,2,low_level
36004,Male,11,1122,113,1,1,1,2,111,131,2,high_level
1195,Female,6,1131,112,1,1,1,3,111,133,1,low_level
56302,Male,10,1122,114,1,1,1,2,111,122,2,high_level
47843,Male,12,1121,112,1,1,1,5,111,138,2,low_level
57714,Male,8,1122,113,1,1,1,1,111,138,2,high_level
52444,Male,11,1122,114,1,1,1,2,111,133,2,low_level
6472,Female,10,1121,113,1,1,1,2,111,131,2,high_level
49815,Female,6,1131,112,1,1,1,3,111,135,1,high_level
42078,Female,9,1122,114,1,1,1,2,111,135,2,high_level
53863,Male,8,1121,112,1,1,1,5,111,133,2,low_level
15460,Female,7,1122,125,1,1,1,3,111,138,2,low_level
21279,Female,10,1122,113,1,1,1,2,111,138,2,low_level
29900,Male,5,1210,111,2,1,1,3,112,122,1,high_level
21532,Male,4,1110,113,1,1,1,1,112,131,1,high_level
55008,Male,11,1122,114,1,1,1,2,120,111,2,low_level
6552,Male,5,1110,125,1,1,1,2,112,135,1,high_level
47517,Female,9,1121,112,1,1,1,3,111,136,2,low_level
2012,Male,12,1121,112,1,1,1,3,111,131,2,high_level
5311,Male,8,1122,113,1,1,1,5,111,135,2,low_level
37719,Female,6,1131,112,1,1,1,5,111,131,1,high_level
22816,Male,9,1122,126,1,1,1,5,111,138,2,low_level
12175,Female,11,1122,114,1,1,1,3,111,138,2,high_level
590,Female,12,1210,111,1,1,1,3,111,138,4,high_level
33810,Male,12,1122,114,1,1,1,2,120,132,2,low_level
56495,Male,4,1110,125,1,1,1,2,111,131,1,high_level
10731,Male,7,1122,114,1,1,1,3,111,122,2,high_level
45139,Female,8,1122,114,1,1,1,1,111,131,2,high_level
12767,Female,10,1122,114,1,1,1,3,111,138,2,high_level
37892,Female,7,1131,112,1,1,1,5,111,136,1,low_level
37061,Female,9,1122,125,1,1,1,3,111,138,2,low_level
51056,Female,7,1140,114,1,1,1,2,111,122,4,high_level
56185,Female,7,1122,113,1,1,3,3,111,138,2,high_level
25218,Male,11,1210,111,1,1,1,5,111,135,4,low_level
53677,Female,5,1132,113,1,1,1,3,111,131,1,high_level
26506,Male,10,1122,125,1,1,1,5,111,137,2,low_level
50382,Female,6,1131,112,2,1,1,2,111,131,1,high_level
57760,Male,11,1210,111,1,1,1,3,111,139,4,low_level
36975,Female,8,1122,114,1,1,1,3,111,135,2,high_level
21325,Male,5,1110,112,1,1,1,3,112,132,1,high_level
43580,Male,8,1122,114,1,1,1,4,111,137,2,low_level
7030,Female,8,1132,114,1,1,1,5,111,139,4,low_level
9518,Female,8,1122,113,1,1,1,5,111,136,2,low_level
20502,Female,10,1122,125,1,1,1,5,120,138,2,low_level
4581,Male,7,1210,111,1,1,1,3,111,131,1,high_level
45001,Male,11,1122,114,1,1,1,2,111,131,2,high_level
35062,Female,8,1122,113,1,1,1,5,111,135,2,low_level
45376,Male,4,1110,114,1,1,1,1,112,111,1,high_level
56603,Female,5,1210,111,1,1,1,3,112,137,1,high_level
6003,Male,5,1210,111,1,1,1,4,112,139,1,high_level
10466,Male,7,1122,113,1,1,1,5,111,135,2,low_level
4087,Male,11,1210,111,1,1,1,3,111,133,1,high_level
18365,Male,5,1210,111,1,1,1,3,111,131,1,low_level
54903,Female,8,1122,114,1,2,2,5,111,135,2,low_level
42252,Male,8,1122,114,1,1,1,5,111,135,2,low_level
34253,Female,4,1110,114,1,1,1,3,111,139,1,high_level
59343,Female,7,1122,113,1,1,1,2,111,122,2,high_level
16556,Female,7,1131,112,1,1,1,3,111,131,1,high_level
54340,Male,11,1131,112,1,1,1,5,111,136,4,low_level
39442,Female,8,1122,125,1,1,1,4,111,136,2,high_level
5911,Female,7,1122,114,1,1,1,3,111,138,2,high_level
24911,Female,8,1122,113,1,1,1,2,111,131,2,high_level
48274,Male,4,1110,114,1,1,1,2,112,131,1,high_level
2469,Female,7,1121,112,1,1,1,4,111,131,2,low_level
39134,Female,9,1122,113,1,1,1,1,111,135,2,high_level
49433,Male,7,1131,112,1,1,1,5,111,122,1,low_level
128,Male,8,1122,125,1,1,3,5,111,139,2,low_level
41039,Female,9,1122,125,1,1,1,3,111,131,2,high_level
45345,Female,10,1122,125,1,1,1,5,111,137,2,low_level
19066,Female,7,1122,113,1,1,1,4,111,122,2,high_level
54351,Male,9,1122,114,1,1,1,3,120,131,2,low_level
58568,Female,10,1210,111,1,1,1,3,111,135,4,high_level
38369,Female,4,1110,125,1,1,1,2,112,131,1,high_level
4659,Female,11,1121,112,1,1,1,2,111,138,2,high_level
21951,Female,5,1210,111,2,1,1,3,112,131,1,high_level
8722,Female,6,1122,113,1,1,1,5,111,137,2,low_level
58964,Female,12,1210,111,1,1,1,1,111,138,4,high_level
19387,Female,6,1131,112,1,1,1,3,111,134,1,low_level
57187,Female,11,1121,112,1,1,1,3,111,136,2,high_level
4079,Female,4,1110,125,1,1,1,2,112,135,1,high_level
28738,Male,6,1131,112,1,1,1,1,112,136,1,high_level
49376,Male,7,1122,114,1,1,1,3,111,124,2,low_level
57743,Female,5,1110,114,1,1,1,2,111,131,1,high_level
46257,Male,10,1122,113,1,1,1,5,111,135,2,low_level
91,Male,8,1122,114,1,1,1,3,111,131,2,high_level
58363,Female,9,1210,111,1,1,1,5,120,139,1,low_level
54674,Female,4,1110,113,1,1,1,2,111,135,1,high_level
18182,Male,6,1131,112,1,1,1,3,111,131,1,high_level
7916,Female,10,1122,113,1,1,1,5,111,138,2,low_level
28766,Male,9,1210,111,1,1,1,3,111,124,1,low_level
8906,Female,9,1122,126,1,1,1,5,111,137,2,low_level
18529,Female,8,1121,112,1,1,1,2,111,122,2,high_level
45259,Female,8,1122,114,1,1,1,3,120,139,2,high_level
54212,Female,4,1110,125,1,1,1,1,111,135,1,high_level
21773,Female,8,1132,113,1,1,1,5,111,138,1,low_level
