,id,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_jail,c_charge_degree,is_recid,two_year_recid
5113,7786,Male,28,25 - 45,African-American,0,0,0,2,31.0,F,0,0
4645,7101,Female,24,Less than 25,Caucasian,0,0,0,0,1.0,F,0,0
7170,10945,Male,21,Less than 25,African-American,0,0,0,0,1.0,F,1,1
3842,5864,Male,25,25 - 45,Hispanic,0,0,0,2,1.0,F,1,1
5915,9027,Female,28,25 - 45,African-American,0,0,0,0,0.0,M,1,1
2900,4434,Male,26,25 - 45,Caucasian,0,0,0,9,1.0,M,1,1
3539,5411,Male,21,Less than 25,African-American,0,0,0,1,2.0,F,1,1
6439,9822,Male,28,25 - 45,Caucasian,0,0,0,6,2.0,M,1,1
3031,4628,Male,25,25 - 45,Caucasian,0,0,0,1,59.0,F,0,0
5015,7642,Male,46,Greater than 45,African-American,0,0,0,18,65.0,F,1,0
4466,6813,Male,45,Greater than 45,Other,0,0,0,0,0.0,M,0,0
4312,6578,Male,77,Greater than 45,Caucasian,0,0,0,3,0.0,F,0,0
2064,3155,Male,39,25 - 45,Other,0,1,0,4,0.0,F,1,1
6156,9383,Male,50,Greater than 45,African-American,0,0,0,10,48.0,F,0,0
5630,8586,Male,52,Greater than 45,African-American,0,0,0,2,11.0,M,0,0
802,1217,Male,36,25 - 45,African-American,0,0,0,3,1.0,F,1,1
4760,7263,Male,65,Greater than 45,Caucasian,0,0,0,3,0.0,F,0,0
7201,10985,Male,30,25 - 45,African-American,0,1,0,19,9.0,F,1,1
5369,8185,Male,64,Greater than 45,African-American,0,0,0,8,1.0,M,1,1
2934,4480,Male,25,25 - 45,Caucasian,0,1,0,9,88.0,F,1,1
2454,3739,Male,55,Greater than 45,Caucasian,0,0,0,1,1.0,M,0,0
2814,4301,Male,31,25 - 45,African-American,0,0,0,2,0.0,F,0,0
6339,9670,Male,23,Less than 25,Caucasian,0,0,0,0,1.0,F,0,0
3085,4705,Male,52,Greater than 45,African-American,0,0,0,3,31.0,M,1,1
4343,6626,Male,26,25 - 45,African-American,0,0,0,0,2.0,F,0,0
4546,6947,Female,28,25 - 45,African-American,0,0,0,4,2.0,F,1,1
2910,4444,Female,25,25 - 45,Caucasian,0,0,0,2,181.0,F,0,0
1344,2064,Male,53,Greater than 45,African-American,0,0,0,8,5.0,F,1,1
382,574,Male,24,Less than 25,Caucasian,0,0,0,1,36.0,M,0,0
2404,3666,Female,31,25 - 45,African-American,0,0,0,0,1.0,M,0,0
4995,7605,Male,49,Greater than 45,African-American,0,0,0,1,0.0,M,1,1
1307,2009,Male,32,25 - 45,African-American,0,0,0,4,1.0,M,1,1
278,407,Male,22,Less than 25,African-American,0,1,1,3,1.0,M,1,1
5273,8042,Male,43,25 - 45,Other,0,0,0,2,1.0,M,0,0
732,1111,Male,48,Greater than 45,African-American,0,0,0,2,1.0,F,0,0
702,1065,Male,27,25 - 45,African-American,0,1,0,10,0.0,F,1,1
6657,10157,Female,27,25 - 45,African-American,0,1,0,10,15.0,F,1,1
2106,3217,Male,26,25 - 45,Caucasian,0,0,0,0,1.0,F,0,0
2390,3647,Male,20,Less than 25,African-American,0,0,0,0,2.0,F,0,0
1253,1914,Male,22,Less than 25,African-American,0,0,0,0,35.0,F,0,0
5328,8125,Male,23,Less than 25,Caucasian,0,0,0,0,0.0,F,0,0
3898,5947,Male,40,25 - 45,Caucasian,0,0,0,2,2.0,M,0,0
2321,3536,Male,25,25 - 45,Caucasian,0,0,0,0,3.0,F,1,1
5087,7740,Male,38,25 - 45,African-American,1,5,0,8,16.0,M,0,0
7033,10712,Male,24,Less than 25,African-American,0,0,1,3,1.0,F,1,1
162,245,Male,30,25 - 45,African-American,0,0,0,1,70.0,F,0,0
3065,4678,Male,63,Greater than 45,African-American,0,0,0,6,25.0,F,0,0
4821,7344,Male,25,25 - 45,African-American,0,0,0,2,1.0,F,1,1
2486,3785,Male,21,Less than 25,Caucasian,0,1,1,1,1.0,M,1,0
2120,3240,Female,25,25 - 45,African-American,0,0,0,5,1.0,F,0,0
4724,7216,Male,32,25 - 45,African-American,0,1,3,7,1.0,F,1,1
5084,7736,Male,34,25 - 45,African-American,0,0,0,2,12.0,F,1,0
1987,3021,Female,44,25 - 45,African-American,0,1,0,11,15.0,F,1,1
654,999,Male,38,25 - 45,Caucasian,0,0,0,1,1.0,F,1,1
4004,6107,Female,24,Less than 25,Caucasian,0,0,0,0,2.0,F,0,0
2282,3475,Male,43,25 - 45,Caucasian,0,0,0,5,1.0,F,0,0
6872,10469,Male,29,25 - 45,African-American,0,0,0,0,1.0,M,0,0
1467,2247,Male,31,25 - 45,African-American,3,0,0,6,31.0,F,1,1
4573,6991,Male,30,25 - 45,African-American,0,0,0,2,2.0,F,1,1
4079,6215,Female,24,Less than 25,Other,0,0,0,0,1.0,F,0,0
3933,5995,Male,39,25 - 45,Caucasian,0,0,0,6,1.0,F,0,0
2693,4111,Male,56,Greater than 45,African-American,0,0,0,9,1.0,M,0,0
3431,5248,Male,25,25 - 45,African-American,1,0,0,4,0.0,M,0,0
5020,7649,Male,46,Greater than 45,African-American,0,0,0,3,1.0,F,1,1
299,438,Male,34,25 - 45,African-American,0,0,0,5,3.0,F,1,1
5935,9056,Male,63,Greater than 45,African-American,0,0,0,9,2.0,F,1,1
4708,7190,Female,28,25 - 45,Hispanic,0,0,0,1,1.0,F,1,1
5611,8552,Male,29,25 - 45,African-American,0,1,0,17,15.0,F,1,1
1580,2420,Male,28,25 - 45,Caucasian,0,0,0,0,3.0,M,1,1
4733,7227,Male,50,Greater than 45,Caucasian,0,0,0,3,12.0,F,0,0
7184,10962,Female,36,25 - 45,Caucasian,0,0,0,4,2.0,M,1,1
4699,7178,Male,43,25 - 45,African-American,0,0,0,7,2.0,F,1,1
7086,10810,Male,34,25 - 45,African-American,0,0,0,1,1.0,F,0,0
1518,2326,Male,32,25 - 45,African-American,0,0,0,12,1.0,F,1,0
2605,3982,Male,44,25 - 45,African-American,0,0,0,0,42.0,F,0,0
809,1227,Male,36,25 - 45,Hispanic,0,0,0,11,79.0,F,0,0
1176,1803,Male,34,25 - 45,Caucasian,0,0,0,0,1.0,M,0,0
172,260,Male,62,Greater than 45,African-American,0,0,0,8,16.0,F,0,0
2562,3910,Male,25,25 - 45,African-American,0,0,0,5,1.0,M,1,1
6701,10223,Male,37,25 - 45,African-American,0,0,0,0,1.0,M,0,0
787,1196,Male,31,25 - 45,Caucasian,0,0,0,0,5.0,M,0,0
7116,10864,Male,22,Less than 25,African-American,0,0,1,1,1.0,F,1,1
3924,5984,Male,34,25 - 45,African-American,0,0,0,4,1.0,M,0,0
2212,3379,Male,21,Less than 25,Other,0,0,0,1,6.0,F,0,0
3603,5505,Male,60,Greater than 45,African-American,0,0,0,0,218.0,F,0,0
5137,7820,Male,30,25 - 45,African-American,0,0,0,4,1.0,M,1,1
5346,8148,Male,61,Greater than 45,Caucasian,0,0,0,0,6.0,M,0,0
4143,6323,Male,58,Greater than 45,Caucasian,0,0,0,2,1.0,M,1,1
5937,9060,Male,29,25 - 45,Caucasian,0,0,0,2,2.0,M,1,0
76,113,Male,22,Less than 25,African-American,0,0,0,1,17.0,M,1,1
4796,7315,Male,24,Less than 25,African-American,0,0,0,2,1.0,M,1,1
1029,1577,Male,59,Greater than 45,African-American,0,0,0,2,0.0,M,0,0
6771,10328,Male,25,25 - 45,African-American,0,0,0,1,0.0,F,0,0
6914,10532,Male,37,25 - 45,African-American,0,0,0,4,1.0,M,1,1
2731,4168,Male,50,Greater than 45,Caucasian,0,0,0,10,1.0,F,0,0
4041,6162,Female,36,25 - 45,Caucasian,0,0,0,2,2.0,F,0,0
5569,8482,Male,50,Greater than 45,African-American,0,0,0,9,0.0,F,0,0
1552,2382,Male,58,Greater than 45,African-American,0,0,0,24,3.0,F,1,1
6841,10427,Male,56,Greater than 45,Caucasian,0,0,0,1,35.0,F,0,0
7131,10884,Male,28,25 - 45,Caucasian,0,0,0,11,1.0,F,1,0
5329,8126,Male,34,25 - 45,African-American,0,0,0,19,74.0,F,1,1
5714,8710,Female,34,25 - 45,African-American,0,0,0,1,16.0,M,0,0
6993,10651,Male,23,Less than 25,Caucasian,0,0,0,0,1.0,M,0,0
2819,4310,Male,21,Less than 25,Caucasian,0,0,0,1,5.0,F,1,1
5952,9085,Male,26,25 - 45,Caucasian,0,0,0,2,1.0,F,0,0
6873,10471,Male,52,Greater than 45,African-American,0,0,0,23,205.0,F,1,1
2274,3460,Male,24,Less than 25,African-American,0,0,0,3,1.0,F,1,1
5554,8461,Male,22,Less than 25,Hispanic,0,0,0,1,18.0,F,1,1
2168,3316,Female,27,25 - 45,Caucasian,0,0,0,4,55.0,M,1,1
1346,2066,Male,36,25 - 45,Caucasian,0,0,0,6,0.0,F,0,0
2802,4282,Male,21,Less than 25,Hispanic,0,0,0,0,1.0,M,0,0
6073,9260,Female,57,Greater than 45,Caucasian,0,0,0,4,258.0,F,0,0
5575,8488,Male,37,25 - 45,African-American,0,0,0,8,1.0,M,0,0
3226,4938,Male,25,25 - 45,African-American,0,0,0,1,1.0,F,0,0
72,105,Male,39,25 - 45,African-American,0,0,0,1,5.0,M,0,0
3776,5762,Female,33,25 - 45,Caucasian,0,0,0,0,1.0,M,1,1
1507,2309,Female,23,Less than 25,Hispanic,0,0,0,0,2.0,F,1,1
3554,5433,Female,20,Less than 25,African-American,0,0,0,1,4.0,F,1,1
5306,8095,Male,35,25 - 45,Caucasian,0,0,0,4,31.0,F,1,1
3284,5025,Female,33,25 - 45,African-American,0,0,0,6,0.0,M,1,1
3340,5119,Male,31,25 - 45,African-American,5,0,0,10,5.0,F,1,1
4264,6505,Male,29,25 - 45,Caucasian,0,0,0,5,0.0,F,0,0
4943,7526,Male,23,Less than 25,Caucasian,0,0,0,0,1.0,M,1,1
218,325,Male,61,Greater than 45,Caucasian,0,0,0,1,1.0,F,0,0
5098,7758,Male,46,Greater than 45,Other,0,0,0,0,1.0,F,1,1
1890,2870,Male,24,Less than 25,African-American,0,0,0,2,12.0,M,1,1
6343,9677,Male,33,25 - 45,African-American,0,0,0,0,1.0,F,0,0
5945,9075,Female,35,25 - 45,Hispanic,0,0,0,0,1.0,F,0,0
2392,3649,Male,26,25 - 45,African-American,0,0,0,4,1.0,F,1,1
4773,7281,Male,38,25 - 45,Caucasian,0,0,0,0,1.0,M,0,0
1887,2867,Male,25,25 - 45,Caucasian,0,0,0,0,0.0,F,0,0
136,209,Female,30,25 - 45,Hispanic,0,0,0,4,0.0,F,1,1
1135,1734,Female,41,25 - 45,Caucasian,0,0,0,0,0.0,M,0,0
7147,10911,Male,39,25 - 45,Caucasian,0,0,0,5,1.0,M,0,0
1389,2130,Male,55,Greater than 45,Caucasian,0,0,0,2,1.0,M,1,1
4599,7032,Female,58,Greater than 45,Caucasian,0,0,0,1,0.0,M,0,0
5249,8007,Male,25,25 - 45,African-American,0,0,0,2,1.0,F,0,0
114,175,Male,42,25 - 45,Caucasian,0,0,0,1,1.0,F,1,1
3061,4673,Male,25,25 - 45,African-American,0,0,1,1,105.0,M,1,0
954,1463,Male,36,25 - 45,African-American,0,0,0,5,19.0,M,1,1
6961,10594,Female,32,25 - 45,Hispanic,0,0,0,1,1.0,F,0,0
1978,3004,Male,29,25 - 45,African-American,0,0,0,8,14.0,F,1,1
641,978,Male,30,25 - 45,African-American,0,0,0,0,3.0,F,0,0
776,1176,Male,25,25 - 45,Caucasian,0,0,0,0,0.0,M,0,0
4072,6205,Male,53,Greater than 45,African-American,0,0,0,15,81.0,F,1,1
4158,6349,Female,31,25 - 45,African-American,0,0,0,0,1.0,F,0,0
5597,8527,Female,50,Greater than 45,Caucasian,0,0,0,7,8.0,M,1,1
4046,6167,Female,50,Greater than 45,African-American,0,0,0,12,435.0,M,1,1
2289,3485,Male,28,25 - 45,African-American,0,0,0,4,2.0,F,1,1
5526,8421,Female,23,Less than 25,African-American,0,0,0,0,1.0,M,0,0
5099,7759,Male,22,Less than 25,African-American,0,0,1,0,1.0,F,1,1
5460,8314,Male,26,25 - 45,African-American,0,0,0,4,1.0,F,1,0
4364,6657,Female,40,25 - 45,African-American,0,0,0,15,66.0,F,1,1
4744,7241,Male,23,Less than 25,African-American,1,0,0,2,1.0,F,1,1
2705,4127,Female,19,Less than 25,African-American,0,0,0,0,1.0,M,1,1
1330,2049,Female,29,25 - 45,African-American,0,0,0,1,0.0,F,1,1
4753,7253,Male,26,25 - 45,African-American,0,0,1,7,3.0,M,1,1
7110,10854,Male,38,25 - 45,Other,0,0,0,0,1.0,M,0,0
1579,2418,Male,46,Greater than 45,Caucasian,0,0,0,0,1.0,F,0,0
6819,10400,Male,23,Less than 25,Caucasian,0,0,7,3,1.0,M,0,0
6322,9645,Male,26,25 - 45,Caucasian,0,0,0,1,0.0,M,0,0
7177,10952,Male,34,25 - 45,Caucasian,0,0,0,1,1.0,F,0,0
2769,4227,Male,32,25 - 45,Hispanic,0,0,0,0,2.0,M,1,1
5637,8597,Male,32,25 - 45,African-American,0,0,0,2,28.0,F,0,0
3386,5179,Male,36,25 - 45,African-American,1,0,0,26,1.0,F,1,1
4815,7338,Male,20,Less than 25,African-American,1,1,1,4,376.0,F,1,1
5892,8983,Female,55,Greater than 45,Caucasian,0,0,0,0,1.0,M,0,0
1525,2336,Male,20,Less than 25,African-American,2,0,0,2,1.0,F,1,1
4473,6825,Male,62,Greater than 45,African-American,0,0,0,22,33.0,F,1,1
1343,2063,Male,21,Less than 25,Hispanic,0,0,2,1,2.0,F,0,0
6261,9552,Male,27,25 - 45,Hispanic,0,0,0,1,2.0,F,1,1
925,1411,Female,69,Greater than 45,Hispanic,0,0,0,0,0.0,M,0,0
1329,2048,Male,21,Less than 25,African-American,2,0,1,2,140.0,F,1,1
2384,3639,Male,29,25 - 45,African-American,0,0,0,0,1.0,M,0,0
321,474,Female,51,Greater than 45,Caucasian,0,0,0,0,1.0,M,0,0
6527,9951,Male,26,25 - 45,Caucasian,0,0,0,2,3.0,F,0,0
5061,7703,Male,28,25 - 45,African-American,0,0,0,2,2.0,F,1,1
4459,6805,Male,22,Less than 25,African-American,0,0,0,0,150.0,F,1,1
4603,7037,Male,26,25 - 45,African-American,0,1,0,6,4.0,F,1,1
6228,9506,Male,24,Less than 25,African-American,0,0,0,0,15.0,M,1,1
153,235,Male,52,Greater than 45,Other,0,0,0,13,2.0,F,1,1
2,4,Male,24,Less than 25,African-American,0,0,1,4,1.0,F,1,1
5824,8871,Male,20,Less than 25,African-American,0,0,0,0,0.0,F,1,1
5353,8157,Male,30,25 - 45,Caucasian,0,0,0,0,6.0,F,0,0
3741,5716,Male,34,25 - 45,African-American,0,0,0,5,4.0,F,0,0
3889,5933,Male,45,Greater than 45,African-American,0,0,0,1,47.0,F,1,1
1543,2366,Male,26,25 - 45,Hispanic,0,0,0,0,1.0,M,0,0
1064,1634,Male,44,25 - 45,Caucasian,0,0,0,3,0.0,F,0,0
6472,9868,Male,32,25 - 45,African-American,0,0,0,1,115.0,M,0,0
1768,2682,Male,25,25 - 45,African-American,0,0,0,1,2.0,F,0,0
2029,3090,Male,25,25 - 45,African-American,0,0,0,1,2.0,F,0,0
2957,4511,Male,59,Greater than 45,African-American,0,0,0,1,1.0,F,0,0
2465,3757,Male,37,25 - 45,Caucasian,0,0,0,1,1.0,F,1,1
2847,4356,Male,23,Less than 25,Caucasian,0,0,0,0,1.0,F,0,0
227,335,Male,37,25 - 45,African-American,0,0,0,0,2.0,M,1,0
5914,9023,Male,56,Greater than 45,Caucasian,0,0,0,1,4.0,M,0,0
4329,6601,Male,52,Greater than 45,African-American,0,0,0,1,1.0,F,0,0
2006,3043,Male,34,25 - 45,African-American,0,0,0,3,95.0,F,0,0
2004,3041,Male,38,25 - 45,Caucasian,0,0,0,0,3.0,M,1,1
1798,2728,Male,24,Less than 25,Asian,0,0,0,0,1.0,M,0,0
813,1231,Male,26,25 - 45,Caucasian,0,0,0,0,9.0,M,0,0
3148,4811,Male,65,Greater than 45,Caucasian,0,0,0,3,23.0,F,0,0
1391,2132,Male,48,Greater than 45,Other,0,0,0,4,4.0,F,1,1
7101,10837,Male,47,Greater than 45,African-American,0,0,0,14,31.0,M,0,0
2627,4007,Male,24,Less than 25,African-American,0,0,0,3,0.0,M,1,1
2425,3699,Male,42,25 - 45,Caucasian,0,0,0,1,293.0,F,0,0
6396,9756,Male,28,25 - 45,African-American,0,0,0,4,34.0,M,1,1
4853,7395,Male,42,25 - 45,African-American,0,0,0,17,33.0,F,1,1
353,525,Male,39,25 - 45,Other,0,0,0,0,1.0,M,0,0
1744,2650,Female,40,25 - 45,African-American,0,0,0,0,0.0,F,0,0
4511,6892,Male,20,Less than 25,African-American,0,0,1,1,1.0,F,1,1
6884,10490,Male,27,25 - 45,Caucasian,0,0,0,0,1.0,F,1,1
2575,3935,Female,21,Less than 25,African-American,0,0,0,0,1.0,F,0,0
793,1205,Male,63,Greater than 45,African-American,0,0,0,0,1.0,M,0,0
3385,5178,Female,31,25 - 45,African-American,0,0,0,3,62.0,F,0,0
1097,1681,Male,50,Greater than 45,African-American,0,0,0,7,1.0,F,0,0
1900,2885,Male,37,25 - 45,African-American,0,1,0,13,1.0,F,1,1
225,333,Female,41,25 - 45,African-American,0,0,0,5,0.0,M,0,0
5940,9064,Male,30,25 - 45,African-American,0,0,0,7,0.0,F,1,1
2591,3963,Male,49,Greater than 45,Caucasian,0,0,0,1,2.0,F,0,0
4400,6706,Male,26,25 - 45,African-American,1,1,0,18,198.0,F,1,1
5461,8315,Male,24,Less than 25,African-American,2,1,0,3,0.0,M,1,1
4579,7004,Male,24,Less than 25,Caucasian,0,0,2,2,33.0,F,0,0
4269,6513,Male,61,Greater than 45,African-American,0,0,0,13,66.0,F,1,1
1012,1554,Male,25,25 - 45,Hispanic,0,0,0,1,32.0,F,0,0
3707,5665,Female,51,Greater than 45,Caucasian,0,0,0,4,8.0,F,0,0
2013,3058,Male,26,25 - 45,African-American,0,0,0,0,0.0,M,1,0
1455,2228,Male,19,Less than 25,African-American,0,2,0,3,30.0,F,1,1
4328,6600,Male,30,25 - 45,Hispanic,0,0,0,1,0.0,F,1,1
6957,10588,Male,25,25 - 45,Hispanic,0,0,0,1,3.0,F,0,0
4395,6701,Male,23,Less than 25,African-American,0,0,0,1,2.0,F,0,0
7007,10671,Male,26,25 - 45,African-American,0,0,0,4,0.0,F,1,1
902,1367,Male,33,25 - 45,African-American,0,0,0,0,1.0,F,1,1
3802,5808,Male,43,25 - 45,African-American,0,0,0,8,349.0,F,1,1
1996,3033,Male,31,25 - 45,Other,0,0,0,5,3.0,F,1,0
1144,1750,Male,23,Less than 25,Caucasian,0,0,0,0,1.0,F,1,1
6899,10511,Male,29,25 - 45,African-American,0,0,0,8,1.0,M,1,1
5620,8570,Male,45,Greater than 45,Caucasian,0,0,0,0,2.0,F,1,1
5112,7785,Male,32,25 - 45,African-American,0,3,0,19,1.0,F,1,1
4700,7180,Male,37,25 - 45,Hispanic,0,0,0,4,1.0,M,0,0
5598,8528,Male,32,25 - 45,African-American,0,0,0,1,99.0,F,0,0
4055,6179,Male,44,25 - 45,Caucasian,0,0,0,6,119.0,F,1,1
202,301,Male,44,25 - 45,Caucasian,0,0,0,4,1.0,M,0,0
6923,10543,Male,51,Greater than 45,Caucasian,0,0,0,2,0.0,M,1,1
3860,5891,Male,41,25 - 45,Caucasian,0,0,0,0,1.0,F,0,0
2962,4517,Female,22,Less than 25,African-American,0,0,0,0,6.0,F,0,0
6977,10624,Male,28,25 - 45,African-American,0,0,0,0,0.0,M,1,1
6758,10307,Male,31,25 - 45,African-American,2,0,0,6,26.0,F,0,0
1163,1783,Male,21,Less than 25,Hispanic,0,0,0,0,4.0,F,0,0
1339,2059,Male,39,25 - 45,Hispanic,0,0,0,0,1.0,F,0,0
3074,4688,Male,31,25 - 45,African-American,0,0,0,1,0.0,M,0,0
1583,2425,Male,43,25 - 45,Caucasian,0,0,0,11,77.0,F,1,1
4260,6501,Female,74,Greater than 45,African-American,0,0,0,0,1.0,F,0,0
3949,6022,Male,58,Greater than 45,Caucasian,0,0,0,5,1.0,F,1,1
4019,6129,Male,28,25 - 45,African-American,0,0,0,1,49.0,F,0,0
2484,3782,Male,32,25 - 45,African-American,0,0,0,16,1.0,F,1,1
4331,6603,Male,24,Less than 25,African-American,0,0,0,15,5.0,F,1,1
5228,7974,Male,37,25 - 45,African-American,0,0,0,0,1.0,M,1,1
5707,8701,Male,43,25 - 45,African-American,0,0,0,4,26.0,F,1,1
1551,2381,Male,48,Greater than 45,Hispanic,0,0,0,1,126.0,F,1,1
5980,9129,Male,26,25 - 45,African-American,0,0,0,2,33.0,F,0,0
6887,10493,Male,62,Greater than 45,Other,0,0,0,0,1.0,M,0,0
3605,5507,Male,43,25 - 45,Other,0,0,0,2,0.0,M,0,0
3913,5969,Male,33,25 - 45,Caucasian,0,0,0,0,1.0,M,1,1
2911,4445,Female,22,Less than 25,African-American,0,0,0,1,13.0,F,0,0
5457,8311,Female,24,Less than 25,Caucasian,0,0,0,1,1.0,F,0,0
4223,6447,Male,23,Less than 25,African-American,0,0,0,0,3.0,F,0,0
1485,2279,Male,35,25 - 45,African-American,0,0,0,2,1.0,M,0,0
904,1369,Female,28,25 - 45,Caucasian,0,0,1,3,45.0,M,0,0
2749,4192,Male,25,25 - 45,African-American,0,1,1,3,0.0,M,1,1
1202,1846,Male,20,Less than 25,African-American,0,0,0,1,83.0,F,0,0
4654,7112,Male,55,Greater than 45,African-American,0,0,0,10,4.0,M,1,1
279,408,Female,22,Less than 25,Caucasian,0,0,0,1,1.0,F,0,0
5738,8746,Male,37,25 - 45,Caucasian,0,0,0,3,39.0,F,0,0
47,68,Male,49,Greater than 45,Caucasian,0,0,0,0,0.0,M,0,0
6150,9376,Male,29,25 - 45,Other,0,0,0,0,1.0,F,0,0
1946,2954,Male,21,Less than 25,Caucasian,0,0,0,0,1.0,F,0,0
6834,10419,Male,32,25 - 45,Hispanic,0,0,0,6,9.0,M,1,1
6047,9229,Male,22,Less than 25,African-American,0,0,0,0,54.0,M,0,0
1273,1945,Male,28,25 - 45,African-American,0,0,0,0,0.0,F,0,0
675,1026,Male,46,Greater than 45,African-American,0,0,0,17,6.0,F,1,1
3941,6006,Female,39,25 - 45,African-American,0,0,0,4,3.0,F,0,0
4664,7126,Female,45,Greater than 45,Caucasian,0,0,0,0,1.0,M,0,0
6710,10234,Male,27,25 - 45,African-American,0,0,0,3,1.0,F,1,1
3330,5106,Male,25,25 - 45,Caucasian,0,0,1,6,1.0,M,1,1
304,445,Male,58,Greater than 45,Caucasian,0,0,0,2,2.0,F,0,0
3157,4826,Male,31,25 - 45,Hispanic,0,0,0,8,13.0,F,1,1
3696,5649,Female,28,25 - 45,Caucasian,0,0,0,2,36.0,F,0,0
2590,3961,Male,40,25 - 45,Hispanic,0,0,0,0,0.0,F,0,0
3149,4812,Female,22,Less than 25,Caucasian,0,0,0,0,1.0,M,0,0
1319,2034,Male,37,25 - 45,Caucasian,0,0,0,2,1.0,F,0,0
3371,5160,Male,36,25 - 45,African-American,0,0,0,11,1.0,F,1,0
6380,9737,Male,50,Greater than 45,Caucasian,0,0,0,2,1.0,F,0,0
442,669,Male,20,Less than 25,African-American,1,0,1,1,1.0,F,1,1
5277,8048,Male,33,25 - 45,Caucasian,0,0,0,2,2.0,F,0,0
2206,3369,Male,21,Less than 25,African-American,0,0,1,1,242.0,F,1,1
5413,8250,Male,20,Less than 25,African-American,4,2,1,6,60.0,F,1,1
4673,7142,Female,33,25 - 45,Other,0,0,0,0,1.0,F,0,0
6976,10623,Male,59,Greater than 45,Other,0,0,0,20,199.0,F,1,1
2700,4121,Male,31,25 - 45,Hispanic,0,0,0,0,2.0,F,0,0
2469,3763,Male,26,25 - 45,African-American,0,2,2,20,30.0,F,1,1
4251,6489,Male,25,25 - 45,African-American,0,0,0,1,1.0,F,1,1
4488,6852,Male,27,25 - 45,Other,0,0,0,0,54.0,F,1,1
5522,8415,Male,33,25 - 45,Caucasian,0,0,0,4,56.0,F,0,0
4560,6971,Male,25,25 - 45,African-American,0,0,0,5,49.0,F,1,1
3313,5071,Male,25,25 - 45,African-American,0,0,0,1,1.0,F,0,0
2328,3544,Male,24,Less than 25,African-American,0,0,0,1,6.0,F,1,1
4953,7542,Female,66,Greater than 45,African-American,0,0,0,11,6.0,F,1,1
6354,9699,Male,42,25 - 45,Other,0,0,0,1,1.0,F,0,0
739,1125,Male,34,25 - 45,African-American,0,1,0,10,2.0,F,1,1
3879,5918,Male,38,25 - 45,African-American,0,0,0,2,7.0,M,1,1
5496,8378,Male,64,Greater than 45,Caucasian,0,0,0,8,290.0,F,1,1
6763,10315,Male,44,25 - 45,African-American,0,0,0,0,1.0,F,1,1
2635,4020,Male,29,25 - 45,Other,0,0,0,2,2.0,F,1,1
4173,6375,Male,26,25 - 45,African-American,0,0,0,1,30.0,M,1,1
37,53,Male,24,Less than 25,Caucasian,0,0,0,1,1.0,M,1,1
6106,9307,Male,56,Greater than 45,African-American,0,0,0,22,71.0,F,1,1
6900,10512,Male,27,25 - 45,African-American,0,0,0,15,49.0,F,1,1
1490,2284,Male,33,25 - 45,Caucasian,0,0,0,0,1.0,M,0,0
1614,2472,Male,28,25 - 45,Caucasian,0,0,2,9,117.0,M,0,0
2897,4431,Male,53,Greater than 45,Caucasian,0,0,0,1,5.0,M,1,1
5485,8358,Female,21,Less than 25,African-American,0,0,0,0,1.0,F,0,0
6628,10111,Male,26,25 - 45,African-American,0,0,0,0,1.0,F,0,0
6663,10166,Female,51,Greater than 45,Caucasian,0,0,0,1,2.0,F,0,0
684,1039,Male,30,25 - 45,African-American,0,0,0,15,20.0,F,1,1
6606,10071,Female,36,25 - 45,Hispanic,0,0,0,1,1.0,M,0,0
4339,6615,Female,47,Greater than 45,Other,0,0,0,0,3.0,F,0,0
4288,6539,Male,38,25 - 45,Other,0,0,0,2,1.0,F,0,0
549,842,Female,50,Greater than 45,Hispanic,0,0,0,1,0.0,F,0,0
972,1491,Female,30,25 - 45,African-American,0,0,0,3,26.0,F,0,0
4028,6145,Male,37,25 - 45,African-American,0,0,0,6,0.0,M,0,0
3510,5370,Male,23,Less than 25,African-American,0,0,0,1,39.0,M,0,0
5846,8910,Male,27,25 - 45,African-American,0,0,0,0,9.0,F,1,1
3347,5128,Male,39,25 - 45,Hispanic,0,0,0,1,1.0,M,0,0
1251,1910,Male,51,Greater than 45,Caucasian,0,0,0,3,1.0,F,1,1
1,3,Male,34,25 - 45,African-American,0,0,0,0,10.0,F,1,1
5731,8737,Female,27,25 - 45,African-American,0,0,0,8,3.0,F,1,0
2488,3788,Male,39,25 - 45,Caucasian,0,0,0,0,0.0,F,0,0
3552,5431,Female,43,25 - 45,Caucasian,0,0,0,3,1.0,M,1,1
6099,9296,Female,26,25 - 45,African-American,0,0,0,4,1.0,F,1,1
65,96,Male,29,25 - 45,African-American,0,0,0,4,19.0,F,1,1
6552,9989,Male,19,Less than 25,African-American,3,0,0,2,43.0,F,1,1
5972,9116,Male,50,Greater than 45,Hispanic,0,0,0,2,1.0,M,0,0
6438,9820,Male,29,25 - 45,African-American,0,0,0,2,3.0,M,0,0
1972,2993,Male,20,Less than 25,Hispanic,2,0,0,2,21.0,F,1,1
4706,7188,Male,25,25 - 45,African-American,0,0,0,1,0.0,M,0,0
491,745,Female,30,25 - 45,Caucasian,0,0,0,0,1.0,M,0,0
2567,3919,Male,46,Greater than 45,Asian,0,0,0,3,60.0,F,1,1
3672,5607,Male,38,25 - 45,Caucasian,0,0,0,2,19.0,F,0,0
4766,7271,Female,46,Greater than 45,Caucasian,0,0,0,0,2.0,M,0,0
